153.522,158.079,153.522,158.079,158.843,216.132,159.43,115.266,160.731,317.512,162.867,98.7931,166.244,408.144,167.611,74.6372,151.047,341.461,159.372,411.332,153.566,218.036,155.084,385.805,155.501,10.8275,156.471,368.406,160.772,139.478,165.564,2.69097,168.912,386.908,164.634,36.882,164.634,36.882,145.981,206.382,150.692,36.9779,162.17,293.194,166.746,418.29,151.217,22.3378,154.442,292.958,170.589,265.798,175.984,93.5435,170.331,266.279,181.537,327.381,160.193,128.245,
153.866,158.433,153.866,158.433,158.97,217.052,159.508,115.576,161.006,317.382,162.87,98.8658,166.269,408.628,167.585,75.0976,150.961,343.58,159.493,411.924,153.745,218.645,154.649,387.214,155.547,10.2728,156.462,368.406,160.632,139.606,165.613,3.22939,169.488,388.158,164.539,37.6832,164.539,37.6832,146.039,207.021,150.807,37.2029,162.099,292.893,166.717,418.342,151.608,23.3153,154.384,293.163,170.147,266.499,176.236,94.5694,170.147,266.499,181.415,327.912,160.092,128.353,
0.602425
150.961,343.58,151.501,390.33,158.536,63.6773,159.508,115.576,159.508,115.576,160.502,249.909,160.502,249.909,167.585,75.0976,179.665,47.3872,150.677,338.562,153.851,151.368,165.613,3.22939,153.745,218.645,155.547,10.2728,156.462,368.406,164.044,21.7565,166.717,418.342,166.717,418.342,169.488,388.158,178.847,60.8596,161.026,217.015,161.026,217.015,146.039,207.021,162.099,292.893,176.403,42.1837,151.608,23.3153,154.384,293.163,170.147,266.499,170.147,266.499,175.497,364.893,160.092,128.353,
151.203,342.445,152.012,389.87,158.605,63.7171,159.569,115.827,159.569,115.827,160.503,250.268,160.503,250.268,167.594,74.6697,179.996,48.5405,151.203,342.445,154.074,152.262,165.333,2.93978,154.175,218.96,155.902,11.8062,156.38,367.86,164.278,23.1471,166.926,418.996,166.926,418.996,170.139,388.5,178.972,61.4919,161.056,217.406,161.056,217.406,146.276,207.561,162.365,293.366,176.376,43.4252,151.741,24.1562,154.69,294.131,170.011,267.19,170.011,267.19,175.807,365.807,159.951,128.91,
0.800933
158.096,257.572,160.503,250.268,160.503,250.268,174.537,40.183,174.537,40.183,151.203,342.445,154.175,218.96,155.902,11.8062,157.727,96.8256,158.605,63.7171,162.903,391.064,152.84,373.436,154.074,152.262,156.38,367.86,164.278,23.1471,165.163,380.104,165.333,2.93978,168.878,87.4821,153.786,389.615,161.056,217.406,166.926,418.996,151.741,24.1562,162.365,293.366,176.376,43.4252,154.69,294.131,158.825,336.062,170.011,267.19,170.011,267.19,175.807,365.807,144.272,149.701,159.951,128.91,
158.158,258.158,160.617,250.728,160.617,250.728,174.602,40.4657,174.602,40.4657,151.498,342.696,154.391,219.069,156.086,11.4803,157.876,95.5977,158.68,63.2324,162.979,386.939,152.952,375.098,154.238,152.805,156.599,367.501,164.299,23.1575,165.516,380.436,165.264,3.12157,169.011,86.6967,153.864,390.312,160.962,217.775,167.009,419.078,151.821,25.2988,162.677,293.472,176.083,44.0907,154.954,294.644,159.018,336.691,170.326,268.136,170.326,268.136,176.437,366.019,144.15,149.958,159.904,129.02,
0.671776
158.158,258.158,151.498,342.696,154.238,152.805,157.876,95.5977,171.129,226.826,152.952,375.098,162.979,386.939,165.264,3.12157,165.827,368.758,167.009,419.078,153.864,390.312,160.962,217.775,160.962,217.775,161.89,282.88,161.89,282.88,163.038,398.8,165.051,39.4295,162.677,293.472,151.821,25.2988,154.954,294.644,158.517,262.814,162.81,89.0883,173.71,411.895,176.083,44.0907,170.326,268.136,170.326,268.136,149.394,202.823,144.15,149.958,159.904,129.02,
158.194,257.952,151.695,341.858,154.415,152.723,158.108,95.9692,171.844,227.381,153.403,374.604,163.115,387.507,165.311,3.21394,166.756,367.229,167.035,419.439,153.854,389.964,160.682,217.67,160.682,217.67,161.842,283.032,161.842,283.032,163.085,398.464,165.824,40.2037,162.824,293.525,152.002,25.7006,155.027,294.708,159.008,263.076,162.95,89.1556,173.783,410.974,176.146,44.2973,170.268,268.775,170.268,268.775,149.251,203.65,144.564,150.953,160.221,128.612,
0.519847
158.194,257.952,154.415,152.723,158.108,95.9692,160.152,411.91,161.291,44.3533,162.306,379.216,163.579,18.5945,168.14,50.5925,147.282,352.806,150.306,16.8772,151.695,341.858,153.403,374.604,153.403,374.604,160.608,136.438,160.608,136.438,167.035,419.439,179.316,65.595,153.854,389.964,155.049,88.3128,157.959,378.712,160.682,217.67,160.682,217.67,161.212,368.078,163.085,398.464,163.085,398.464,164.043,316.612,166.756,367.229,162.824,293.525,165.824,40.2037,176.146,44.2973,177.76,385.411,152.002,25.7006,155.027,294.708,162.95,89.1556,170.268,268.775,170.268,268.775,177.19,366.517,148.34,205.541,149.251,203.65,144.564,150.953,160.221,128.612,
158.429,256.309,154.881,152.704,158.557,95.7766,160.321,411.897,161.619,43.4295,162.671,378.655,164.061,18.5392,168.605,50.6396,147.464,353,150.605,16.1347,152.042,342.25,153.853,374.188,153.853,374.188,161.072,135.086,161.072,135.086,167.147,419.675,179.706,65.7028,154.036,389.739,155.498,87.821,158.505,377.762,160.615,217.674,160.615,217.674,161.328,368.428,163.716,398.436,163.716,398.436,164.33,315.768,166.877,367.023,162.848,292.844,166.274,40.3625,176.155,44.0851,177.422,385.31,152.393,26.2307,155.04,294.625,163.172,88.8412,170.402,268.933,170.402,268.933,177.11,366.111,148.101,206.422,148.101,206.422,144.418,149.659,160.658,127.288,
0.657619
151.956,208.36,154.633,219.244,158.429,256.309,160.197,375.633,161.213,3.65188,171.613,227.379,150.533,336.107,153.853,374.188,158.557,95.7766,158.557,95.7766,160.321,411.897,161.072,135.086,161.072,135.086,161.619,43.4295,162.671,378.655,164.061,18.5392,168.605,50.6396,150.605,16.1347,164.369,315.892,167.147,419.675,179.706,65.7028,154.036,389.739,154.036,389.739,158.505,377.762,158.505,377.762,160.615,217.674,160.615,217.674,161.328,368.428,164.33,315.768,162.848,292.844,163.716,398.436,163.716,398.436,164.577,4.67968,166.274,40.3625,176.155,44.0851,152.393,26.2307,155.04,294.625,159.723,262.956,163.172,88.8412,174.009,410.417,177.422,385.31,177.11,366.111,148.101,206.422,144.418,149.659,160.658,127.288,
152.011,208.279,154.799,218.993,158.448,256.813,158.649,377.16,161.472,3.60826,171.665,227.251,150.761,336.191,153.749,374.188,158.905,95.7288,158.905,95.7288,160.5,410.236,161.337,133.962,161.337,133.962,161.903,43.2749,162.665,378.637,164.148,18.7538,169.053,50.4042,150.831,16.198,164.128,315.012,167.311,419.54,179.991,65.3448,154.174,389.82,154.174,389.82,158.649,377.16,158.649,377.16,160.605,217.682,160.605,217.682,161.467,368.227,164.128,315.012,163.068,292.683,164.018,398.34,164.018,398.34,164.68,4.74079,166.41,39.8602,176.375,44.126,152.655,25.7639,155.278,294.404,160.23,263.217,163.245,88.6429,174.054,410.146,177.3,386.174,177.122,365.876,149.581,203.473,144.47,149.36,161.047,126.365,
0.520241
154.799,218.993,162.079,47.3435,164.148,18.7538,167.851,363.857,169.494,85.9298,171.665,227.251,146.988,150.191,146.988,150.191,153.749,374.188,157.121,11.8652,160.5,410.236,161.903,43.2749,162.665,378.637,164.391,395.632,150.831,16.198,157.367,396.429,158.664,386.165,164.772,15.6019,167.311,419.54,179.991,65.3448,154.174,389.82,154.174,389.82,158.649,377.16,158.649,377.16,160.605,217.682,160.605,217.682,161.467,368.227,164.128,315.012,165.909,22.6232,169.353,247.653,155.48,65.6646,163.068,292.683,164.018,398.34,164.018,398.34,164.68,4.74079,164.68,4.74079,166.41,39.8602,171.663,266.924,176.375,44.126,152.655,25.7639,155.278,294.404,160.23,263.217,163.245,88.6429,174.054,410.146,177.3,386.174,177.122,365.876,149.581,203.473,144.47,149.36,161.047,126.365,
154.988,218.852,162.428,46.8968,164.263,18.6352,167.905,363.297,169.63,86.2104,171.544,227.002,146.93,150.194,146.93,150.194,153.494,373.612,157.341,12.0606,160.483,410.266,162.428,46.8968,162.734,378.855,164.383,395.767,150.87,16.074,157.455,396.592,158.688,386.343,164.263,18.6352,167.409,419.27,180.206,65.5369,154.336,389.924,154.336,389.924,158.999,376.745,158.999,376.745,160.571,217.851,160.571,217.851,161.601,368.532,164.223,315.096,165.895,22.4533,170.312,247.645,155.139,65.6688,162.936,292.788,164.395,399.002,164.383,395.767,164.797,4.66086,164.797,4.66086,166.432,39.781,171.239,267.44,176.272,43.8237,152.805,25.9317,155.338,294.215,160.73,263.744,163.288,88.5514,174.176,409.999,177.747,385.585,177.17,365.848,149.417,203.433,144.512,148.895,161.23,126.147,
0.472485
153.494,373.612,154.988,218.852,155.51,352.142,155.439,357.555,167.905,363.297,146.93,150.194,146.93,150.194,151.243,232.608,152.303,342.315,157.341,12.0606,160.483,410.266,162.428,46.8968,162.734,378.855,164.263,18.6352,164.383,395.767,155.823,87.3291,155.823,87.3291,158.999,376.745,159.849,269.626,167.409,419.27,180.206,65.5369,160.571,217.851,160.571,217.851,161.601,368.532,164.395,399.002,170.312,247.645,171.553,216.49,155.139,65.6688,162.936,292.788,164.797,4.66086,164.797,4.66086,165.895,22.4533,166.432,39.781,176.272,43.8237,179.422,82.6614,152.805,25.9317,155.338,294.215,160.73,263.744,163.288,88.5514,171.239,267.44,171.239,267.44,177.17,365.848,144.512,148.895,161.23,126.147,
153.438,373.821,154.948,219.081,155.489,352.123,155.684,359.477,167.846,363.54,146.871,150.097,146.871,150.097,151.511,231.881,152.285,342.935,157.393,12.4114,160.347,410.153,162.514,47.3159,162.722,378.842,164.46,18.9869,164.424,396.149,155.88,87.7315,155.88,87.7315,158.97,376.77,159.892,270.231,167.385,419.338,180.369,65.6656,160.664,217.85,160.664,217.85,161.588,368.92,164.658,400.178,170.444,247.664,171.562,216.106,155.14,65.9254,162.807,293.038,164.679,5.20481,164.679,5.20481,165.824,22.6212,166.432,39.9144,176.01,44.0394,179.476,82.8169,152.982,25.7003,155.32,294.629,161.126,264.239,163.289,88.6501,171.393,267.183,171.393,267.183,177.021,365.868,144.798,149.085,161.294,126.277,
0.346163
154.948,219.081,155.489,352.123,155.684,359.477,164.46,18.9869,146.43,387.147,151.511,231.881,153.438,373.821,157.393,12.4114,160.562,39.8524,162.514,47.3159,162.722,378.842,164.424,396.149,165.109,374.064,151.142,16.1273,165.151,15.0653,167.385,419.338,159.892,270.231,160.664,217.85,160.664,217.85,161.588,368.92,164.994,411.429,165.824,22.6212,171.562,216.106,176.01,44.0394,152.982,25.7003,162.807,293.038,164.658,400.178,170.444,247.664,179.476,82.8169,155.32,294.629,163.289,88.6501,171.393,267.183,171.393,267.183,177.021,365.868,144.798,149.085,174.284,182.884,161.294,126.277,
154.985,218.956,155.19,352.301,155.303,359.499,164.502,19.0709,146.599,387.339,151.005,233.214,153.168,373.716,157.36,12.4667,160.587,39.9558,162.554,47.455,162.748,378.661,164.241,395.968,164.972,374.348,151.233,16.295,165.079,15.0203,167.397,419.295,159.883,270.879,160.601,217.891,160.601,217.891,161.415,369.406,164.977,411.587,166.011,22.6746,171.515,216.067,175.963,44.0275,153.061,25.7848,162.938,293.096,164.297,399.892,170.695,247.576,179.532,82.8123,155.281,294.905,163.388,88.788,170.795,267.347,170.795,267.347,176.772,365.79,144.702,149.359,174.255,182.933,161.347,126.405,
0.258655
154.985,218.956,155.19,352.301,160.587,39.9558,155.036,345.356,155.517,341.063,159.167,386.456,164.241,395.968,164.502,19.0709,151.005,233.214,151.233,16.295,165.079,15.0203,167.397,419.295,180.343,65.8503,159.883,270.879,160.601,217.891,161.415,369.406,163.788,315.294,164.297,399.892,170.695,247.576,171.515,216.067,156.486,311.081,162.938,293.096,179.532,82.8123,153.061,25.7848,155.281,294.905,163.388,88.788,165.059,5.48731,170.795,267.347,170.795,267.347,178.052,385.361,173.903,409.706,176.772,365.79,176.772,365.79,149.647,203.726,144.702,149.359,161.347,126.405,
154.957,218.808,155.015,352.282,160.626,39.9141,154.662,345.88,155.375,341.073,159.11,386.649,164.003,395.969,164.408,19.1934,151.144,232.056,151.331,16.5354,165.418,14.9987,167.214,419.565,180.146,65.8167,159.848,272.202,160.754,217.679,161.041,369.611,163.527,315.795,163.906,399.797,170.712,247.074,171.312,215.661,156.264,310.888,162.753,294.165,179.638,82.4318,152.872,25.8527,155.214,294.667,163.212,88.8262,164.749,5.54023,170.65,266.93,170.65,266.93,177.649,385.922,174.54,410.225,176.639,365.773,176.639,365.773,149.883,203.315,144.906,149.222,161.116,127.451,
0.421068
154.957,218.808,154.957,218.808,155.015,352.282,162.971,79.3801,151.889,342.593,159.11,386.649,161.014,138.828,163.149,387.113,163.149,387.113,164.003,395.969,164.408,19.1934,151.331,16.5354,165.418,14.9987,167.214,419.565,180.146,65.8167,180.921,354.296,154.183,389.714,155.57,88.4397,161.041,369.611,163.527,315.795,163.906,399.797,154.038,348.05,162.753,294.165,164.749,5.54023,166.286,39.7623,152.872,25.8527,155.214,294.667,163.212,88.8262,170.65,266.93,170.65,266.93,174.54,410.225,176.639,365.773,176.639,365.773,149.883,203.315,161.116,127.451,
154.718,219.07,154.718,219.07,154.785,352.08,162.816,79.4309,151.99,342.269,158.865,386.756,160.655,138.701,163.212,386.827,163.212,386.827,164.093,395.996,164.267,18.7846,151.111,17.0211,165.037,15.1621,167.195,419.218,179.805,65.3477,180.867,354.38,153.899,389.496,155.396,88.2189,161.015,368.972,163.268,315.283,163.999,399.843,153.657,347.975,162.974,293.996,164.784,4.99822,166.012,39.0062,152.783,25.6335,155.272,294.751,163.309,88.2877,170.565,266.45,170.565,266.45,174.659,410.344,176.633,365.29,176.633,365.29,149.876,203.629,161.034,127.862,
0.370123
153.465,171.568,154.718,219.07,154.718,219.07,160.655,138.701,161.924,211.885,162.816,79.4309,174.466,394.873,151.99,342.269,155.637,44.6114,161.502,5.44003,162.005,45.3886,164.093,395.996,164.267,18.7846,153.811,380.088,153.811,380.088,158.865,386.756,163.212,386.827,163.212,386.827,165.037,15.1621,180.867,354.38,151.111,17.0211,153.899,389.496,155.396,88.2189,161.015,368.972,162.236,283.281,162.236,283.281,163.999,399.843,179.847,205.241,162.974,293.996,166.012,39.0062,176.132,44.0559,152.783,25.6335,155.272,294.751,163.309,88.2877,170.565,266.45,174.659,410.344,176.633,365.29,161.034,127.862,
153.4,171.222,154.599,219.218,154.599,219.218,160.771,139.489,161.899,210.998,162.617,79.4215,174.418,394.607,151.892,341.983,155.663,44.3237,161.273,3.89686,161.87,45.3125,163.963,395.988,164.231,18.886,153.668,379.738,153.668,379.738,158.942,386.753,163.083,387.053,163.083,387.053,164.231,18.886,180.807,353.906,151.098,17.0877,153.788,389.333,155.177,87.597,160.776,368.773,162.091,282.013,162.091,282.013,164.475,400.129,179.753,205.421,163.003,293.979,165.957,38.9342,176.219,43.6812,152.553,25.3329,155.232,294.523,163.205,88.0659,169.958,267.028,173.856,410.604,176.447,365.215,161.081,127.801,
0.498406
153.4,171.222,158.826,95.2363,161.026,242.175,161.026,242.175,161.899,210.998,162.617,79.4215,164.231,18.886,166.952,365.775,154.599,219.218,155.663,44.3237,161.273,3.89686,161.87,45.3125,163.083,387.053,163.083,387.053,163.963,395.988,151.118,16.7266,153.668,379.738,153.668,379.738,160.771,139.489,180.807,353.906,151.098,17.0877,155.177,87.597,160.886,217.205,160.886,217.205,160.776,368.773,162.091,282.013,162.091,282.013,171.149,74.2381,146.981,242.945,163.003,293.979,164.475,400.129,165.957,38.9342,176.219,43.6812,152.553,25.3329,155.232,294.523,163.205,88.0659,169.958,267.028,176.447,365.215,161.081,127.801,
153.215,171.008,158.71,95.1943,160.993,242.135,160.993,242.135,161.891,210.868,162.59,79.3943,164.12,18.8447,166.609,366.058,154.456,219.129,155.62,45.1654,161.278,3.61839,161.875,45.6155,163.055,386.941,163.055,386.941,163.888,395.903,150.984,16.4473,153.622,379.575,153.622,379.575,160.444,138.867,180.745,353.733,150.984,16.4473,154.966,87.9182,161.047,217.333,161.047,217.333,160.586,368.988,162.01,281.941,162.01,281.941,170.78,73.9267,147.047,243.082,162.882,293.292,164.393,400.492,165.839,38.9046,176.182,43.8899,152.5,25.4286,155.157,294.222,163.107,88.1424,169.979,266.953,176.453,365.124,160.969,128.432,
0.25783
153.215,171.008,161.278,3.61839,161.875,45.6155,161.891,210.868,162.59,79.3943,164.12,18.8447,166.609,366.058,168.426,379.502,152.982,371.142,154.456,219.129,155.62,45.1654,160.444,138.867,150.984,16.4473,153.622,379.575,153.622,379.575,161.543,406.435,163.055,386.941,163.953,411.324,164.801,15.379,180.745,353.733,154.966,87.9182,161.047,217.333,160.586,368.988,162.01,281.941,165.839,38.9046,147.047,243.082,162.882,293.292,164.393,400.492,176.182,43.8899,179.344,82.0041,152.5,25.4286,155.157,294.222,163.107,88.1424,145.819,171.019,169.979,266.953,176.453,365.124,160.969,128.432,
153.279,170.864,161.216,3.84671,161.732,47.1836,161.916,210.559,162.693,79.621,164.523,14.602,166.709,366.082,168.539,379.501,153.24,371.531,154.483,218.996,155.687,45.2092,160.437,138.975,150.69,15.8982,153.661,379.314,153.661,379.314,160.958,406.755,163.103,387.091,164.268,410.979,164.523,14.602,180.771,353.56,155.211,87.791,160.952,217.122,160.886,367.989,162.152,282.034,165.922,39.1779,147.041,242.79,162.946,293.357,164.658,400.762,176.18,43.7101,178.994,82.2681,152.426,24.9035,155.35,294.819,163.215,87.6033,145.951,170.637,169.854,266.759,176.501,364.898,161.202,128.058,
0.47674
153.279,170.864,153.279,170.864,160.437,138.975,161.216,3.84671,161.916,210.559,168.539,379.501,154.483,218.996,154.483,218.996,158.616,386.51,166.709,366.082,153.661,379.314,155.687,45.2092,160.958,406.755,163.103,387.091,164.523,14.602,164.268,410.979,180.771,353.56,153.663,389.024,155.211,87.791,160.952,217.122,160.886,367.989,160.886,367.989,162.152,282.034,147.041,242.79,162.946,293.357,177.88,384.877,178.994,82.2681,152.426,24.9035,155.35,294.819,163.215,87.6033,145.951,170.637,176.501,364.898,161.202,128.058,
